4844.43	-309.168
4844.43	-309.168
4844.43	-309.168
4844.43	-309.168
4844.43	-309.168
4844.43	-309.168
4844.43	-309.168
4844.43	-309.168
4844.43	-309.168
4844.43	-309.168
3742.07	-186.484
3742.07	-186.484
3742.07	-186.484
3742.07	-186.484
3742.07	-186.484
3742.07	-186.484
3742.07	-186.484
3742.07	-186.484
3742.07	-186.484
3742.07	-186.484
2425.58	1165.13
2425.58	1165.13
2425.58	1165.13
2425.58	1165.13
2425.58	1165.13
2425.58	1165.13
2425.58	1165.13
2425.58	1165.13
2425.58	1165.13
2425.58	1165.13
4545.65	1029.71
4545.65	1029.71
4545.65	1029.71
4545.65	1029.71
4545.65	1029.71
4545.65	1029.71
4545.65	1029.71
4545.65	1029.71
4545.65	1029.71
4545.65	1029.71
